node_id,address,name,countries,country_codes,sourceID,valid_until,note,working_address
33000056,"#680 EAST BAY STREET, PO BOX N-8199, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,680 east bay street po box n8199 nassau bahamas
33000057,"DOMINION HOUSE #60 MONTROSE AVENUE, PO BOX N-9932, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,dominion house 60 montrose avenue po box n9932 nassau bahamas
33000058,"PO BOX N-7797, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7797 nassau bahamas
33000059,"PO BOX N8680, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n8680 nassau bahamas
33000060,"PO BOX F-2420, FREEPORT, GR BAHAMA BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f2420 freeport gr bahama bahamas
33000061,"PO BOX N-10850, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n10850 nassau bahamas
33000062,"CLARAMAE HOUSE, #16 IVANHOE ROAD, PO BOX SS-19812, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,claramae house 16 ivanhoe road po box ss19812 nassau bahamas
33000063,"SUITE 306 CENTRE OF COMMERCE, PO BOX N-9925, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 306 centre of commerce po box n9925 nassau bahamas
33000064,"CHANCERY HOUSE 21 DOWDESWELL STREET, PO BOX N-8199, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,chancery house 21 dowdeswell street po box n8199 nassau bahamas
33000065,"PO BOX N-7768, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7768 nassau bahamas
33000066,"PO BOX N-1342, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1342 nassau bahamas
33000067,"7TH TERRACE CENTREVILLE, PO BOX N-10095, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,seventh terrace centreville po box n10095 nassau bahamas
33000068,"#10 COLLINS AVENUE, PO BOX N-7525, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,10 collins avenue po box n7525 nassau bahamas
33000069,"SUITE D, SG HAMBROS BLDG, PO BOX N-3741, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite d sg hambros bldg po box n3741 nassau bahamas
33000070,"SHIRLEY STREET, SHIRLAW HOUSE, PO BOX N-4839, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,shirley street shirlaw house po box n4839 nassau bahamas
33000071,"#15 LILLIAN COURT, PO BOX F-042021 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,15 lillian court po box f042021 freeport grand bahama
33000072,"PO BOX F-42411 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f42411 freeport grand bahama
33000073,"35 BUEN RETIRO ROAD, SHIRLEY STREET, PO BOX N-8615, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,35 buen retiro road shirley street po box n8615 nassau bahamas
33000074,"SAMANA HILL NO 16 VILLAGE ROAD NORTH, PO BOX N-4589, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,samana hill no 16 village road north po box n4589 nassau bahamas
33000075,"CAVE VILLAGE,BUSINESS CENTRE,BUILDING 8, SUITE 2, CHAMBERS, WEST BAY, PO BOX SP-64293, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,cavenuevillagebusiness centrebuilding 8 suite 2 chambers west bay po box sp64293 nassau bahamas
33000076,"PO BOX CB-11287, DOWDESWELL ST, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box cb11287 dowdeswellstreetnassau bahamas
33000077,"#6 BOSHAM CLOSE, CAMPERDOWN HEIGHTS PO BOX SP 63801, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,6 bosham close camperdown heights po box sp 63801 nassau bahamas
33000078,"51 FREDERICK STREET, PO BOX CB-12337, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,51 frederick street po box cb12337 nassau bahamas
33000079,"DOWDESWELL & DEVEAUX, PO BOX N-877, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,dowdeswell and deveaux po box n877 nassau bahamas
33000080,"PO BOX CB-11323, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box cb11323 nassau bahamas
33000081,"# 202 CHURCH STREET, SANDYPORT, NASSAU, BAHAMAS PO BOX CB-11323",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,, 202 church street sandyport nassau bahamas po box cb11323
33000082,"BAYSIDE EXECUTIVE PARK, WEST BAY STREET PO BOX SP 63131, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bayside executive park west bay street po box sp 63131 nassau bahamas
33000083,"MARLBOROUGH & QUEEN STREETS PO BOX N-3026, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,marlborough and queen street po box n3026 nassau bahamas
33000084,"SUITE FLOOR 200B, 2ND FLOOR CENTRE OF COMMERCE, ONE BAY STREET PO BOX N-3944, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite floor 200b second floor centre of commerce one bay street po box n3944 nassau bahamas
33000085,"KINGS COURT BAY STREET PO BOX N-3944, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,kings court bay street po box n3944 nassau bahamas
33000086,"SHIRLEY & CHARLOTTE STREETS PO BOX N-4899, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,shirley and charlotte street po box n4899 nassau bahamas
33000087,"SHIRLEY & CHARLOTTE STREETS PO BOX N-4865, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,shirley and charlotte street po box n4865 nassau bahamas
33000088,"ROSETTA HOUSE, 21 ROSETTA & PATTON STS PO BOX SS-5212, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,rosetta house 21 rosetta and patton street po box ss5212 nassau bahamas
33000089,"THE DEANERY 28 CUMBERLAND HILL STREET PO BOX N-1991, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,the deanery 28 cumberland hill street po box n1991 nassau bahamas
33000090,"PO BOX N 8338, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n 8338 nassau bahamas
33000091,NEW PROVIDENCE ABAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,new providence abahamas
33000094,"PO BOX N 698, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n 698 nassau bahamas
33000096,NASSAU NEW PROVIDENCE BAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,nassau new providence bahamas
33000097,"MITED PO BOX SS-5539, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,mited po box ss5539 nassau bahamas
33000099,"2 DEWGARD PLAZA PALMDALE PO BOX SS-5062 TEL#326-7000, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,2 dewgard plaza palmdale po box ss5062 tel3267000 nassau bahamas
33000100,"PO BOX N 7140, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n 7140 nassau bahamas
33000101,"#65 COLLINS AVENUE, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,65 collins avenue nassau bahamas
33000102,"PO BOX 7782, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box 7782 nassau bahamas
33000103,PO BOX F 2415 FREEPORT BAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f 2415 freeport bahamas
33000104,"NASSAU, BAHAMS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,nassau bahams
33000105,"PO BOX 3219 OPPOSITE BIG POND POWER STATION, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box 3219 opposite big pond power station nassau bahamas
33000106,"PO BOX N 4901, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n 4901 nassau bahamas
33000107,"PO BOX F 40737 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f 40737 freeport grand bahama
33000108,"PO BOX N 7120, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n 7120 nassau bahamas
33000109,"PO BOX N-3221, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3221 nassau bahamas
33000110,BAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bahamas
33000112,"#33 PINEDALE STREET PO BOX N-8887, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,33 pinedale street po box n8887 nassau bahamas
33000113,GRAND BAHAMA,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,grand bahama
33000114,"#95 MT ROYAL AVENUE PO BOX N-345, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,95 mt royal avenue po box n345 nassau bahamas
33000115,"BLDG #4, CAVES VILLAGE, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bldg 4 caves village nassau bahamas
33000117,"CORAL HARBOUR ROAD PO BOX N-4881, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,coral harbour road po box n4881 nassau bahamas
33000118,"SUITE 205A - SAFFERY SQUARE BANK LANE PO BOX N-9934, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 205a  saffery square bank lane po box n9934 nassau bahamas
33000119,"LYFORD MANOR, WEST BUILDING, WEST BAY ST PO BOX CB-13007, NASSAU, NP, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,lyford manor west building west baystreetpo box cb13007 nassau np bahamas
33000120,"3RD FLOOR, MONTAQUE STERLING CENTRE PO BOX N-3242, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,third floor montaque sterling centre po box n3242 nassau bahamas
33000121,"303 SHIRLEY STREET PO BOX N-492, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,303 shirley street po box n492 nassau bahamas
33000122,"BAHAMAS FINANCIAL CENTRE PO BOX N-3023, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bahamas financial centre po box n3023 nassau bahamas
33000123,"OCEAN CENTRE, MONTAGU FORESHORE PO BOX SS-19084 EAST BAY STREET, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,ocean centre montagu foreshore po box ss19084 east bay street nassau bahamas
33000124,"NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,nassau bahamas
33000126,"CHANCERY COURT, THE MALL PO BOX F-42519 FREEPORT, GRAND BAHAMA BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,chancery court the mall po box f42519 freeport grand bahama bahamas
33000127,"CHANCERY COURT, THE MALL PO BOX F-42519 FREEPORT, GRAND BAHAM BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,chancery court the mall po box f42519 freeport grand baham bahamas
33000128,"EAST BAY STREET, PO BOX SS-19084, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,east bay street po box ss19084 nassau bahamas
33000129,"ANNEX FREDERICK & SHIRLEY STS PO BOX N-4805, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,annex frederick and shirley street po box n4805 nassau bahamas
33000130,"TRINITY PLACE ANNEX, FREDERICK AND SHIRLEY STREETS PO BOX N-4805, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,trinity place annex frederick and shirley street po box n4805 nassau bahamas
33000131,"PO BOX N-4805, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4805 nassau bahamas
33000132,"ST ANDREW'S COURT FREDERICK ST STEPS PO BOX N-4805, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,st andrews court frederickstreetsteps po box n4805 nassau bahamas
33000133,"OLDE TOWNE MARINA, 2ND FL SANDY PORT PO BOX N-4825, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,olde towne marina second fl sandy port po box n4825 nassau bahamas
33000134,"CHANCERY COURT THE MALL PO BOX F-42643 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,chancery court the mall po box f42643 freeport grand bahama
33000135,"PO BOX N-3229, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3229 nassau bahamas
33000136,"CHARLOTTE HOUSE, CHARLOTTE STREET PO BOX N-3930, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,charlotte house charlotte street po box n3930 nassau bahamas
33000137,"WINTERBOTHAM PLACE, MARLBOROUGH & QUEEN PO BOX SS-19195, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,winterbotham place marlborough and queen po box ss19195 nassau bahamas
33000138,"SHIRLEY HOUSE, 50 SHIRLEY STREET PO BOX N-624, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,shirley house 50 shirley street po box n624 nassau bahamas
33000140,"PO BOX N-624, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n624 nassau bahamas
33000141,"DEVEAUX STREET PO BOX N-4877, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,deveaux street po box n4877 nassau bahamas
33000142,"THE RIGARNO BUILDING BAY & VICTORIA AVE PO BOX N-4755, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,the rigarno building bay and victoria avenuepo box n4755 nassau bahamas
33000143,"PO BOX N-4755, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4755 nassau bahamas
33000144,"701 BAT STREET PO BOX N-4755, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,701 bat street po box n4755 nassau bahamas
33000145,"CABLE BEACH COURT, UNIT NO2 PROFESSIONAL CENTRE, WEST BAY ST, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,cable beach court unit no2 professional centre west baystreetnassau bahamas
33000146,PO BOX N-1699 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1699 nassau
33000147,"ARMSTRONG STREET PO N-479, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,armstrong street po n479 nassau bahamas
33000148,"ARMSTRONG STREET PO N-476, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,armstrong street po n476 nassau bahamas
33000149,"PO BOX N-476, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n476 nassau bahamas
33000150,"PO BOX N-3709, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3709 nassau bahamas
33000151,"MAREVA HOUSE 4 GEORGE STREET PO BOX N-3937, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,mareva house 4 george street po box n3937 nassau bahamas
33000152,"PO BOX N-4014, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4014 nassau bahamas
33000153,"PO BOX N-8181, #308 EAST BAY STREET, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n8181 308 east bay street nassau bahamas
33000155,"PO BOX N-3045, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3045 nassau bahamas
33000156,"SUITE 205A,SAFFREY SQUARE BANK LANE PO BOX N-4244, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 205asaffrey square bank lane po box n4244 nassau bahamas
33000157,"#308 EAST BAY ST 4TH FLOOR PO BOX N-7768, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,308 east baystreetfourth floor po box n7768 nassau bahamas
33000158,"WINTERBOTHAM PLC MARLBOROUGH & QUEEN ST PO BOX CB-11343, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,winterbotham plc marlborough and queenstreetpo box cb11343 nassau bahamas
33000159,"ISLAND HOUSE, THE MALL DRIVE PO BOX F-60361 FREEPORT, GRAND BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,island house the mall drive po box f60361 freeport grand bahamas
33000160,PO BOX N-8097 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n8097 nassau
33000161,"PO BOX N-7534 43 ELIZABETH AVENUE, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7534 43 elizabeth avenue nassau bahamas
33000162,"PO BOX N-7534 43 ELIZABETH AVENUES, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7534 43 elizabeth avenues nassau bahamas
33000163,"43 ELIZABETH AVENUE PO BOX N-7534, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,43 elizabeth avenue po box n7534 nassau bahamas
33000164,"308 EAST BAY ST 3RD FL PO BOX N-7527, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,308 east baystreetthird fl po box n7527 nassau bahamas
33000165,"PO BOX N-7527 308 EAST BAY STREET THIRD FLOOR, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7527 308 east bay street third floor nassau bahamas
33000166,PO BOX N-753 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n753 nassau
33000167,"PO BOX N-4, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4 nassau bahamas
33000168,PO BOX N-7788 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7788 nassau
33000170,"PO BOX N-8195, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n8195 nassau bahamas
33000171,"ALLEN HOUSE DOWDESWELL STREET PO BOX N-10205, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,allen house dowdeswell street po box n10205 nassau bahamas
33000172,"PO BOX N-918, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n918 nassau bahamas
33000173,"PO BOX F-2420 FREEPORT, GR BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f2420 freeport gr bahama
33000174,"PO BOX F-2420 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f2420 freeport grand bahama
33000175,"GROUND FLOOR, GOODMAN'S BAY CORPORATE CE PO BOX N 3933, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,ground floor goodmans bay corporate ce po box n 3933 nassau bahamas
33000176,"ONE MONTAGU PLACE EAST BAY STREET PO BOX N-3932, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,one montagu place east bay street po box n3932 nassau bahamas
33000177,"BAYSIDE EXECUTIVE PARK, WEST BAY & BLAKE PO BOX N-4875, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bayside executive park west bay and blake po box n4875 nassau bahamas
33000178,"PO BOX N-1113, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1113 nassau bahamas
33000179,"ANSBACHER HOUSE, BANK LANE PO BOX N-7768, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,ansbacher house bank lane po box n7768 nassau bahamas
33000180,"PO BOX N-4875, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4875 nassau bahamas
33000182,"PO BOX N-4206, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4206 nassau bahamas
33000183,"ASKUM HOUSE, OKRA HILL ROAD PO BOX N-919, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,askum house okra hill road po box n919 nassau bahamas
33000184,"PO BOX N-4691, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4691 nassau bahamas
33000185,"CHARLOTTE HOUSE, CHARLOTTE STREET PO BOX N-341, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,charlotte house charlotte street po box n341 nassau bahamas
33000186,"OCEAN CENTRE, MONTAGU FORESHORE EAST BAY STREET, PO BOX SS-19084, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,ocean centre montagu foreshore east bay street po box ss19084 nassau bahamas
33000187,"#1 MILLARS COURT PO BOX N-7117, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,1 millars court po box n7117 nassau bahamas
33000188,"SUITE 2A SECOND FLOOR REGENT CENTRE PO BOX F-60452 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 2a second floor regent centre po box f60452 freeport grand bahama
33000189,"PO BOX N-1605, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1605 nassau bahamas
33000190,"FES BUILDING - MILTON STREET PO BOX F-44181 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,fes building  milton street po box f44181 freeport grand bahama
33000191,NEW PROVIDENCE BAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,new providence bahamas
